,x,y,cluster,type
1605,10.879115,35.35354,9,OK
1607,31.942673,14.854613,9,OK
1609,-128.13809,127.47569,16,OK
1611,44.160885,29.462019,9,OK
1613,31.942673,14.854613,9,OK
1615,-128.13809,127.47569,16,OK
1617,44.160885,29.462019,9,OK
1620,-128.13809,127.47569,16,OK
1622,31.942673,14.854613,9,OK
1624,51.76647,21.464266,9,OK
1684,87.16563,204.7495,17,OK
1686,87.16563,204.7495,17,OK
1688,87.16563,204.7495,17,OK
1691,87.16563,204.7495,17,OK
1693,23.49267,103.77473,9,OK
1696,23.49267,103.77473,9,OK
1698,23.49267,103.77473,9,OK
1701,14.3343935,231.90527,21,OK
1703,213.48582,91.065865,22,OK
1716,12.406413,49.968025,9,OK
1718,51.03035,41.028378,9,OK
1720,-18.751495,-91.56947,19,OK
1722,21.888227,-86.520546,19,OK
1724,61.666904,147.62163,-1,OK
1726,-13.168489,-66.31258,19,OK
1728,61.666904,147.62163,-1,OK
1733,87.16563,204.7495,17,OK
1735,14.3343935,231.90527,21,OK
1737,20.402567,198.15163,21,OK
1739,113.04419,158.67809,21,OK
1741,165.46011,29.738253,20,OK
1743,165.46011,29.738253,20,OK
1745,167.72044,42.611668,20,OK
1747,181.98424,29.058426,20,OK
1777,6.854271,-107.18762,19,OK
1779,-0.71940947,-102.21715,19,OK
1782,22.244583,-95.07275,19,OK
1784,22.244583,-95.07275,19,OK
1786,167.72044,42.611668,20,OK
1788,157.45503,19.433588,20,OK
1790,26.798918,108.33086,9,OK
1792,155.39017,38.451527,20,OK
1794,167.72044,42.611668,20,OK
1796,165.46011,29.738253,20,OK
1798,56.723774,4.8526874,9,OK
1799,-17.407959,-173.59831,-1,OK
1800,-17.407959,-173.59831,-1,OK
1802,11.696323,212.56061,-1,OK
1804,2.0859916,-128.26431,-1,OK
1810,11.696323,212.56061,-1,OK
1830,12.6242485,-98.11377,19,OK
1832,17.652977,-108.03172,19,OK
1834,51.03035,41.028378,9,OK
1836,51.03035,41.028378,9,OK
1838,14.833133,11.110486,9,OK
1839,-15.512781,-181.98254,23,OK
1841,61.989723,139.17226,15,OK
1843,22.365124,-81.93859,19,OK
1845,61.989723,139.17226,15,OK
1847,28.679653,-94.62444,19,OK
1848,12.6242485,-98.11377,19,OK
1850,87.16563,204.7495,17,OK
1851,31.14239,214.43158,-1,OK
1853,20.402567,198.15163,21,OK
1855,87.16563,204.7495,17,OK
1856,31.14239,214.43158,-1,OK
1858,167.72044,42.611668,20,OK
1860,152.6009,27.723694,20,OK
1862,165.46011,29.738253,20,OK
1882,4.4024067,-102.426926,19,OK
1893,-21.801199,138.41324,9,OK
1897,-20.85062,91.35909,-1,OK
1899,-20.85062,91.35909,-1,OK
1900,-120.463684,-5.2536535,-1,OK
1901,-66.15551,83.20698,9,OK
1902,-66.15551,83.20698,9,OK
1904,-84.1051,-3.04087,4,OK
1906,-84.1051,-3.04087,4,OK
1909,-122.21454,153.41704,-1,OK
1911,-21.290539,129.36926,9,OK
1913,-130.98672,144.72545,-1,OK
1917,-107.002975,98.17259,-1,OK
1919,-142.35435,-83.38702,5,OK
1921,-107.002975,98.17259,-1,OK
1923,-128.13809,127.47569,16,OK
1925,-107.002975,98.17259,-1,OK
1927,-142.35435,-83.38702,5,OK
1929,-133.86232,-87.095856,5,OK
1931,-136.67227,-83.191635,5,OK
1933,-139.25227,-88.4005,5,OK
1935,-142.35435,-83.38702,5,OK
1938,-107.002975,98.17259,-1,OK
1940,-142.35435,-83.38702,5,OK
1942,-132.02101,-80.65044,5,OK
1944,-132.02101,-80.65044,5,OK
1945,-82.615776,-9.518052,4,OK
1973,-98.77427,-9.681158,4,OK
1975,-151.27202,-83.717186,5,OK
1977,-151.27202,-83.717186,5,OK
1978,74.04892,14.94057,9,OK
1982,-151.27202,-83.717186,5,OK
1983,74.04892,14.94057,9,OK
1985,74.04892,14.94057,9,OK
1987,-109.88621,102.82161,-1,OK
1989,-151.27202,-83.717186,5,OK
1991,-80.41408,-5.8371553,4,OK
1993,-86.767395,-7.4930725,4,OK
1996,-24.649231,125.81204,9,OK
1998,-122.21454,153.41704,-1,OK
2000,-128.13809,127.47569,16,OK
2002,-130.98672,144.72545,-1,OK
2004,-139.47495,143.76707,-1,OK
2006,-130.98672,144.72545,-1,OK
2007,-10.156499,-187.10944,10,OK
2009,74.04892,14.94057,9,OK
2010,-53.311554,85.14791,9,OK
2011,-53.311554,85.14791,9,OK
2013,74.04892,14.94057,9,OK
2014,-86.767395,-7.4930725,4,OK
2015,74.04892,14.94057,9,OK
2016,-88.97177,-3.1383948,4,OK
2034,-102.67867,-21.388496,4,OK
2036,-94.66167,-43.44393,4,OK
2038,-96.396614,-38.646095,4,OK
2040,-14.420753,168.36493,9,OK
2041,-12.873375,-194.72263,-1,OK
2043,-139.19455,-75.02458,5,OK
2045,-139.19455,-75.02458,5,OK
2047,-101.409325,-36.30078,4,OK
2049,-82.99037,-27.887394,4,OK
2051,-106.27894,-32.80599,4,OK
2053,-139.19455,-75.02458,5,OK
2055,-139.19455,-75.02458,5,OK
2056,-139.19455,-75.02458,5,OK
2057,-139.19455,-75.02458,5,OK
2059,-87.68355,-19.700197,4,OK
2061,-99.02236,-25.84409,4,OK
2063,-92.38496,-24.94863,4,OK
2064,-92.38496,-24.94863,4,OK
2065,-92.54823,-18.35523,4,OK
2067,-82.66639,-21.343039,4,OK
2069,-97.33387,-20.255306,4,OK
2071,-82.58811,-32.86314,4,OK
2073,-80.03614,-37.549362,4,OK
2077,-78.03484,-31.366444,4,OK
2079,-88.26039,-30.86413,4,OK
2081,-89.329544,-43.64072,4,OK
2083,-101.853065,-30.48111,4,OK
2085,-86.36422,-24.665781,4,OK
2087,-101.409325,-36.30078,4,OK
2089,-84.42209,-41.56462,4,OK
2107,-146.26457,-75.80157,5,OK
2109,-139.19455,-75.02458,5,OK
2111,-139.19455,-75.02458,5,OK
2113,-13.237659,163.30067,9,OK
2115,32.288395,63.824028,9,OK
2117,-88.26039,-30.86413,4,OK
2119,-85.290436,-36.679592,4,OK
2121,-99.02236,-25.84409,4,OK
2123,-139.19455,-75.02458,5,OK
2125,-100.36423,-42.196804,4,OK
2127,-92.38496,-24.94863,4,OK
2129,-13.237659,163.30067,9,OK
2132,-139.19455,-75.02458,5,OK
2135,-13.237659,163.30067,9,OK
2136,-18.249914,164.82147,9,OK
2138,32.288395,63.824028,9,OK
2139,32.288395,63.824028,9,OK
2141,32.288395,63.824028,9,OK
2143,-105.24174,-26.602991,4,OK
2145,-18.249914,164.82147,9,OK
2147,-88.26039,-30.86413,4,OK
2149,-88.26039,-30.86413,4,OK
2151,-92.38496,-24.94863,4,OK
2153,-18.249914,164.82147,9,OK
2154,-12.873375,-194.72263,-1,OK
2156,-18.249914,164.82147,9,OK
2157,-12.873375,-194.72263,-1,OK
2159,-78.959915,-25.44302,4,OK
2193,1.4162699,-98.05427,19,OK
2204,12.29266,-106.54905,19,OK
2206,19.527033,-90.43862,19,OK
2208,-6.7167397,-93.87408,19,OK
2210,2.2386074,37.204643,9,OK
2215,23.021086,12.157228,9,OK
2217,1.094242,-106.931694,19,OK
2219,51.03035,41.028378,9,OK
2221,51.03035,41.028378,9,OK
2223,51.03035,41.028378,9,OK
2270,20.402567,198.15163,21,OK
2272,20.402567,198.15163,21,OK
2278,20.402567,198.15163,21,OK
2280,-16.081337,212.90906,21,OK
2282,-16.081337,212.90906,21,OK
2284,20.402567,198.15163,21,OK
2286,14.3343935,231.90527,21,OK
2288,113.04419,158.67809,21,OK
2290,113.04419,158.67809,21,OK
2292,20.402567,198.15163,21,OK
2294,-16.081337,212.90906,21,OK
2299,167.47905,148.25206,22,OK
2303,113.04419,158.67809,21,OK
2305,-16.081337,212.90906,21,OK
2308,-16.081337,212.90906,21,OK
2310,14.3343935,231.90527,21,OK
2313,20.402567,198.15163,21,OK
2316,20.402567,198.15163,21,OK
2332,-18.031178,-101.152824,19,OK
2334,27.300182,-68.35817,19,OK
2336,22.467281,-62.524834,19,OK
2338,21.257689,-103.353294,19,OK
2341,-8.2997875,-58.938095,19,OK
2345,8.223106,-64.22263,19,OK
2347,17.051834,-125.96792,19,OK
2349,-10.7812,-125.83335,19,OK
2352,17.144104,-63.592033,19,OK
2354,25.029722,-73.32704,19,OK
2405,19.657944,5.825214,9,OK
2407,-117.872536,159.83623,-1,OK
2408,-99.08868,137.94753,24,OK
2491,-58.43795,80.49258,9,OK
2503,-53.311554,85.14791,9,OK
2504,-53.311554,85.14791,9,OK
2505,-162.42671,76.84315,-1,OK
2507,51.03035,41.028378,9,OK
2560,-114.6331,-118.59974,25,OK
2561,-114.6331,-118.59974,25,OK
2562,-69.20096,88.93565,9,OK
2563,-62.922085,77.729836,9,OK
2564,-20.107018,87.89419,-1,OK
2565,-182.5693,87.48351,-1,OK
2566,-182.5693,87.48351,-1,OK
2567,-58.43795,80.49258,9,OK
2573,51.03035,41.028378,9,OK
2575,23.021086,12.157228,9,OK
2609,-53.311554,85.14791,9,OK
2610,-5.502868,21.98241,-1,OK
2611,-5.1888804,24.375854,-1,OK
2613,51.03035,41.028378,9,OK
2615,51.03035,41.028378,9,OK
2617,4.218031,8.639743,9,OK
2621,23.021086,12.157228,9,OK
2623,51.03035,41.028378,9,OK
2625,51.03035,41.028378,9,OK
2627,8.406385,29.317394,9,OK
2629,51.03035,41.028378,9,OK
2631,51.03035,41.028378,9,OK
2659,51.03035,41.028378,9,OK
2660,55.8142,-21.410662,9,OK
2693,51.03035,41.028378,9,OK
2696,29.772854,-6.3866115,9,OK
2698,14.539338,-1.9698979,9,OK
2700,51.03035,41.028378,9,OK
2702,14.539338,-1.9698979,9,OK
2703,51.03035,41.028378,9,OK
2705,14.833133,11.110486,9,OK
2707,29.772854,-6.3866115,9,OK
2708,-17.407959,-173.59831,-1,OK
2711,-18.419104,-65.95482,19,OK
2714,7.121934,-98.170456,19,OK
2726,4.218031,8.639743,9,OK
2727,38.027256,46.268673,9,OK
2728,56.689465,25.176277,9,OK
2738,20.402567,198.15163,21,OK
2740,167.47905,148.25206,22,OK
2743,195.4817,102.09783,-1,OK
2745,171.91994,108.63923,22,OK
2747,213.48582,91.065865,22,OK
2749,171.91994,108.63923,22,OK
2751,213.48582,91.065865,22,OK
2753,213.48582,91.065865,22,OK
2755,167.47905,148.25206,22,OK
2757,230.57588,1.3765504,22,OK
2759,213.48582,91.065865,22,OK
2761,230.57588,1.3765504,22,OK
2763,213.48582,91.065865,22,OK
2765,167.47905,148.25206,22,OK
2767,213.48582,91.065865,22,OK
2769,167.47905,148.25206,22,OK
2771,171.91994,108.63923,22,OK
2773,230.57588,1.3765504,22,OK
2775,213.48582,91.065865,22,OK
2777,213.48582,91.065865,22,OK
2779,14.3343935,231.90527,21,OK
2781,113.04419,158.67809,21,OK
2783,20.402567,198.15163,21,OK
2785,20.402567,198.15163,21,OK
2787,20.402567,198.15163,21,OK
2789,20.402567,198.15163,21,OK
2792,171.91994,108.63923,22,OK
2817,19.881815,-72.67404,19,OK
2819,25.715937,-100.14831,19,OK
2821,25.33508,-90.05398,19,OK
2823,51.03035,41.028378,9,OK
2825,-13.673204,-105.03134,19,OK
2827,9.778397,-102.59535,19,OK
2830,-8.620233,-108.73617,19,OK
2832,30.736322,-88.63927,19,OK
2834,165.46011,29.738253,20,OK
2835,23.49267,103.77473,9,OK
2837,165.46011,29.738253,20,OK
2915,-114.6331,-118.59974,25,OK
2916,-113.48796,-112.68115,-1,OK
2917,15.555759,-102.846855,19,OK
2918,30.30406,-75.01537,19,OK
2920,-36.050537,-103.08481,19,OK
2921,16.400894,-58.096096,19,OK
2922,-8.818285,-103.25568,19,OK
2923,-40.7206,-88.30438,19,OK
2924,21.839947,-67.95862,19,OK
2928,157.28369,-183.9288,19,OK
2929,68.12773,-204.01112,19,OK
2968,-11.147455,-95.08776,19,OK
2972,-15.868313,-83.15982,19,OK
2978,5.4176445,-59.98808,19,OK
2980,-3.0635831,-96.88927,19,OK
2982,-114.6331,-118.59974,25,OK
2983,-114.6331,-118.59974,25,OK
2984,-114.6331,-118.59974,25,OK
2985,-114.6331,-118.59974,25,OK
2986,-114.6331,-118.59974,25,OK
2987,-15.597839,-78.079926,19,OK
2989,-114.6331,-118.59974,25,OK
2990,-11.603961,-85.813416,19,OK
2991,102.648476,100.48145,20,OK
2992,104.562996,77.591095,20,OK
2994,-8.415204,-64.21483,19,OK
2995,97.71682,67.24054,20,OK
3001,-11.275763,-75.83194,19,OK
3003,-15.5058155,-87.75639,19,OK
3025,167.47905,148.25206,22,OK
3027,213.48582,91.065865,22,OK
3029,171.91994,108.63923,22,OK
3031,230.57588,1.3765504,22,OK
3033,167.47905,148.25206,22,OK
3035,230.57588,1.3765504,22,OK
3037,213.48582,91.065865,22,OK
3039,171.91994,108.63923,22,OK
3041,213.48582,91.065865,22,OK
3043,213.48582,91.065865,22,OK
3045,167.47905,148.25206,22,OK
3047,171.91994,108.63923,22,OK
3048,171.91994,108.63923,22,OK
3050,213.48582,91.065865,22,OK
3051,167.47905,148.25206,22,OK
3054,213.48582,91.065865,22,OK
3056,213.48582,91.065865,22,OK
3058,230.57588,1.3765504,22,OK
3059,213.48582,91.065865,22,OK
3061,213.48582,91.065865,22,OK
3063,230.57588,1.3765504,22,OK
3065,167.47905,148.25206,22,OK
3067,213.48582,91.065865,22,OK
3069,230.57588,1.3765504,22,OK
3071,213.48582,91.065865,22,OK
3091,-4.068576,-105.8652,19,OK
3097,26.712389,-84.73461,19,OK
3099,-13.977717,-91.79078,19,OK
3105,26.613653,-79.092865,19,OK
3108,-21.842302,-70.8527,19,OK
3121,-8.012947,-98.23286,19,OK
3123,-99.08868,137.94753,24,OK
3125,16.449453,-94.3151,19,OK
3128,-2.5654097,-111.080956,19,OK
3130,-99.08868,137.94753,24,OK
3132,-23.910467,-90.27591,19,OK
3138,-19.965136,-81.00483,19,OK
3140,-109.087425,136.59094,24,OK
3142,3.7375479,-111.65339,19,OK
3144,12.700741,-65.93926,19,OK
3146,-109.087425,136.59094,24,OK
3150,-109.087425,136.59094,24,OK
3152,68.27878,-190.91568,19,OK
3154,68.27878,-190.91568,19,OK
3156,68.27878,-190.91568,19,OK
3158,68.27878,-190.91568,19,OK
3160,68.27878,-190.91568,19,OK
3162,68.27878,-190.91568,19,OK
3163,68.27878,-190.91568,19,OK
3165,68.27878,-190.91568,19,OK
3167,68.27878,-190.91568,19,OK
3171,68.27878,-190.91568,19,OK
3173,68.27878,-190.91568,19,OK
3176,68.27878,-190.91568,19,OK
3178,68.27878,-190.91568,19,OK
3180,68.27878,-190.91568,19,OK
3192,-4.7437453,-101.01818,19,OK
3199,16.779236,-68.78248,19,OK
3201,-109.087425,136.59094,24,OK
3203,-99.08868,137.94753,24,OK
3206,-99.08868,137.94753,24,OK
3208,-99.08868,137.94753,24,OK
3210,68.27878,-190.91568,19,OK
3212,-109.087425,136.59094,24,OK
3215,31.420843,-81.969345,19,OK
3217,-109.087425,136.59094,24,OK
3226,21.769272,-77.21401,19,OK
3228,-15.313269,-72.05923,19,OK
3232,-109.087425,136.59094,24,OK
3234,-21.584024,-96.23568,19,OK
3237,-24.70846,-84.02633,19,OK
3238,-12.592257,-99.73397,19,OK
3241,-109.087425,136.59094,24,OK
3243,-99.08868,137.94753,24,OK
3245,2.4617176,-55.766098,19,OK
3247,-15.313269,-72.05923,19,OK
3248,-3.4570153,-55.603436,19,OK
3250,-105.501175,145.67303,24,OK
3251,-9.869449,-90.21704,19,OK
3255,-19.689114,-75.770744,19,OK
3257,-99.08868,137.94753,24,OK
3259,3.4141083,-64.69108,19,OK
3261,-99.08868,137.94753,24,OK
3262,-13.703885,-61.006138,19,OK
3264,-24.59275,-77.679756,19,OK
3283,-19.938755,-86.30181,19,OK
3284,26.2536,46.582775,9,OK
3305,11.661174,-60.6438,19,OK
3320,-16.065912,-96.127014,19,OK
3348,99.34892,-41.012497,20,OK
3356,125.467735,-37.400253,20,OK
3358,-98.77427,-9.681158,4,OK
3360,-98.77427,-9.681158,4,OK
3411,-4.542709,-67.381516,19,OK
3417,-11.991216,-80.84345,19,OK
3420,-9.300722,-70.31388,19,OK
3421,-9.300722,-70.31388,19,OK
3422,-15.512781,-181.98254,23,OK
3423,-15.512781,-181.98254,23,OK
3424,-11.814613,-176.2432,23,OK
3425,-15.512781,-181.98254,23,OK
3426,-10.256236,-180.08353,23,OK
3427,-15.512781,-181.98254,23,OK
3428,-15.512781,-181.98254,23,OK
3430,-37.144424,-129.95819,-1,OK
3431,-37.144424,-129.95819,-1,OK
3433,-37.144424,-129.95819,-1,OK
3434,-37.144424,-129.95819,-1,OK
3435,-37.144424,-129.95819,-1,OK
3456,-1.8020346,-62.211327,19,OK
3457,-1.8020346,-62.211327,19,OK
3458,-1.8020346,-62.211327,19,OK
3459,9.138876,-55.758232,19,OK
3460,4.6729116,-81.74574,19,OK
3461,4.6729116,-81.74574,19,OK
3462,4.6729116,-81.74574,19,OK
3475,4.6729116,-81.74574,19,OK
3476,43.080536,-166.51064,19,OK
3479,-99.40829,153.37204,24,OK
3481,68.27878,-190.91568,19,OK
3482,68.27878,-190.91568,19,OK
