,x,y,cluster,type
6029,-2.1936412,-0.7649077,-1,OK
6030,-2.1985233,-0.76877105,-1,OK
6038,-8.704734,13.167803,-1,OK
6042,-8.697125,13.05722,-1,OK
6045,12.088004,-3.1718192,-1,OK
6049,-8.712182,13.075354,-1,OK
6050,-8.705737,13.050901,-1,OK
6182,-4.145417,8.8727865,19,OK
6202,-8.436268,-5.2550125,-1,OK
6292,-8.813038,13.283226,-1,OK
6294,-9.645326,12.852573,-1,OK
6325,-19.76912,-33.445263,24,OK
6327,-19.866028,-33.541622,24,OK
6332,-19.90909,-33.45876,24,OK
6360,15.117922,6.760207,-1,OK
6361,15.1248665,6.753401,-1,OK
6462,-9.800252,-5.7899346,-1,OK
6463,-9.807442,-5.799599,-1,OK
6470,-3.4711719,8.405903,-1,OK
6471,2.5841203,-0.68152815,-1,OK
6472,2.568179,-0.6974154,-1,OK
6473,-8.66292,13.253848,-1,OK
6550,3.813818,2.7105265,23,OK
6551,3.7529743,2.6443605,23,OK
6553,-10.396059,12.826953,30,OK
6555,3.767583,2.6584437,23,OK
6557,-10.405885,12.845253,30,OK
6606,3.7875712,2.6790903,23,OK
6608,-8.928576,12.887909,29,OK
6610,-10.40882,12.84898,30,OK
6611,-10.398479,12.841577,30,OK
6613,-8.889654,12.86682,29,OK
6615,-9.262767,13.170355,-1,OK
6617,-11.136717,12.48489,-1,OK
6618,-11.154827,12.474451,-1,OK
6619,-11.143963,12.476795,-1,OK
6621,-5.793917,4.647517,-1,OK
6623,-9.3122635,13.143524,-1,OK
6625,-5.8098874,4.6507616,-1,OK
6627,-5.8089895,4.65335,-1,OK
6629,-8.917929,12.810802,29,OK
6631,-9.25204,12.647579,29,OK
6633,-8.958014,12.856522,29,OK
6635,-9.254649,12.654298,29,OK
6637,-8.934959,12.8135395,29,OK
33,21.034052,8.300162,-1,ERROR
40,21.064545,8.320893,-1,ERROR
129,20.198864,9.171856,-1,ERROR
358,21.06286,8.318481,-1,ERROR
516,21.109854,8.478593,-1,ERROR
552,21.02934,8.289122,-1,ERROR
885,21.077868,8.3449135,-1,ERROR
912,21.087465,8.340294,-1,ERROR
926,21.061153,8.342168,-1,ERROR
1082,21.144955,8.391109,-1,ERROR
1249,21.153107,8.401576,-1,ERROR
1507,21.131262,8.398854,-1,ERROR
1829,21.291456,8.475673,-1,ERROR
1892,21.06749,8.326961,-1,ERROR
2074,21.270847,8.457815,-1,ERROR
2319,21.211603,8.5135355,-1,ERROR
2331,21.113186,8.37526,-1,ERROR
2790,21.132183,8.4106045,-1,ERROR
3084,20.191498,9.177776,-1,ERROR
3085,20.191004,9.178074,-1,ERROR
3109,21.16579,8.49516,-1,ERROR
3223,21.200325,8.45136,-1,ERROR
3443,20.188318,9.179708,-1,ERROR
3551,21.236,8.547465,-1,ERROR
3952,21.212236,8.435946,-1,ERROR
3963,20.196762,9.172786,-1,ERROR
4035,21.223448,8.434103,-1,ERROR
4465,21.226303,8.500501,-1,ERROR
4472,21.036062,8.28691,-1,ERROR
4910,21.345034,8.426261,-1,ERROR
4942,21.263397,8.583364,-1,ERROR
5164,21.125038,8.411611,-1,ERROR
5427,21.164213,8.453611,-1,ERROR
5672,21.126879,8.373262,-1,ERROR
5916,21.071024,8.324556,-1,ERROR
6289,21.097055,8.369114,-1,ERROR
6549,21.283554,8.599503,-1,ERROR
6604,21.216549,8.559504,-1,ERROR
