,x,y,cluster,type
1105,0.15674873,3.2960358,9,OK
1106,0.1622317,3.29917,9,OK
1118,0.15365991,3.2927856,9,OK
1119,0.17810507,3.3152735,9,OK
1121,-7.189979,8.09154,-1,OK
1125,0.16282357,3.2998557,9,OK
1126,14.511882,10.757901,9,OK
1127,-6.953262,7.7649097,-1,OK
1128,-7.1195374,8.020682,-1,OK
1129,0.16415574,3.3029208,9,OK
1133,-7.2234797,8.129873,-1,OK
1151,14.3927,10.703877,9,OK
1153,14.494789,10.85483,9,OK
1155,14.564352,10.7444515,9,OK
1157,14.389173,10.6870775,9,OK
1159,14.298189,10.531394,9,OK
1161,-7.4503055,17.434032,15,OK
1162,-7.462877,17.446259,15,OK
1164,14.175115,10.86069,9,OK
1167,14.386976,10.627928,9,OK
1169,14.298295,10.706443,9,OK
1171,14.464823,10.538751,9,OK
1172,14.247426,10.56811,9,OK
1173,14.413102,10.765526,9,OK
1174,-12.198347,-3.9831786,16,OK
1175,14.482287,10.912215,9,OK
1179,4.905536,19.48744,17,OK
1181,4.86837,19.501965,17,OK
1197,14.564305,10.679364,9,OK
1199,-7.4442773,17.427582,15,OK
1201,14.366701,10.527484,9,OK
1203,-7.476205,17.45952,15,OK
1205,14.512494,10.52518,9,OK
1207,-7.4939637,17.47735,15,OK
1209,14.5527725,10.698767,9,OK
1212,6.25369,-6.488472,18,OK
1214,-12.039308,19.513939,9,OK
1216,6.241638,-6.477374,18,OK
1218,-11.995662,19.557621,9,OK
1220,4.867008,19.47198,17,OK
1222,4.875442,19.48471,17,OK
1224,4.865699,19.52638,17,OK
1226,4.8401155,19.52882,17,OK
1239,14.571459,10.565304,9,OK
1241,14.636643,10.629629,9,OK
1244,14.661245,10.577743,9,OK
1253,-7.4624805,17.445677,15,OK
1257,14.570604,10.943049,9,OK
1259,4.8529725,19.472483,17,OK
1261,4.8574343,19.532267,17,OK
1263,6.241423,-6.476574,18,OK
1265,-11.992982,19.55994,9,OK
1267,6.2391253,-6.4741106,18,OK
1269,-12.0007715,19.55261,9,OK
1293,14.483269,10.590952,9,OK
1295,-7.46972,17.452953,15,OK
1296,-7.4173794,17.400734,15,OK
1297,-7.331146,17.314402,15,OK
1299,14.423502,10.620129,9,OK
1301,-7.4515967,17.4349,15,OK
1303,4.892445,19.47676,17,OK
1305,4.8291273,19.519022,17,OK
1307,4.897574,19.462654,17,OK
1309,4.9235773,19.528353,17,OK
1311,6.212702,-6.4475737,18,OK
1313,-12.027181,19.526192,9,OK
1315,6.226833,-6.4615097,18,OK
1317,-12.043837,19.50943,9,OK
1331,14.509874,10.845282,9,OK
1333,-7.4606404,17.444086,15,OK
1335,14.52695,10.615755,9,OK
1337,14.641873,10.930614,9,OK
1339,14.614634,10.808248,9,OK
1341,14.413004,10.959554,9,OK
1344,-12.011927,19.54149,9,OK
1346,6.2384562,-6.4732714,18,OK
1348,-12.030256,19.523056,9,OK
1350,6.2553983,-6.4871483,18,OK
1352,4.8904095,19.394848,17,OK
1354,4.79949,19.556166,17,OK
1356,4.934971,19.540644,17,OK
1358,4.9231334,19.49657,17,OK
1360,4.835246,19.540619,17,OK
1400,14.680985,10.549981,9,OK
1402,14.788506,10.736847,9,OK
1404,14.422882,10.952313,9,OK
1406,14.543401,10.829777,9,OK
1408,13.792316,-18.910269,19,OK
