,x,y,cluster,type
6184,1.2213486,14.601711,6,OK
6185,1.244015,14.552199,6,OK
6186,1.2831908,14.402069,6,OK
6187,1.0243093,14.578524,6,OK
6188,1.0227072,14.523816,6,OK
6189,1.141909,14.716244,6,OK
6190,1.1106342,14.433124,6,OK
6191,1.2703185,14.152218,6,OK
6192,1.5607786,14.26932,6,OK
6193,1.6022041,14.701774,6,OK
6194,1.5092828,14.640825,6,OK
6195,1.3671061,14.433046,6,OK
6196,1.3786062,14.761299,6,OK
6216,1.3829963,14.306553,6,OK
6218,1.6175674,14.578773,6,OK
6219,-5.305856,2.7078664,-1,OK
6220,-5.31662,2.6335983,-1,OK
6225,-5.244457,2.6876526,-1,OK
6262,-6.839324,2.6910355,7,OK
6264,-6.721909,2.664429,7,OK
6265,-6.685885,2.7845185,7,OK
6266,-6.783445,2.727094,7,OK
6268,-6.814438,2.650635,7,OK
6269,-6.7941747,2.6329575,7,OK
6270,-7.01584,2.9264092,7,OK
6277,-7.582603,0.87897193,-1,OK
6286,-7.5611057,0.8951729,-1,OK
6347,1.9462805,14.527542,8,OK
6348,-6.1455283,-12.690852,-1,OK
6349,-6.140543,-12.648775,-1,OK
6355,-6.2702956,-12.815997,-1,OK
6356,1.8157367,14.407008,8,OK
6357,-6.235622,-12.7620945,-1,OK
6358,1.8563402,14.601478,8,OK
6359,1.8093021,14.344743,8,OK
6363,-6.6177554,2.775791,-1,OK
6366,-6.5926914,2.5405025,-1,OK
6372,-7.1571174,0.53502715,9,OK
6373,-6.9882193,0.6526466,9,OK
6375,-6.981053,0.6821587,9,OK
6379,-7.143724,0.58782035,9,OK
6384,-7.061176,1.1022623,-1,OK
6387,-7.016286,1.1363543,-1,OK
6392,-6.974854,0.96288645,-1,OK
6450,2.1468456,14.301994,-1,OK
6452,-7.1014185,0.57678074,9,OK
6453,-7.2286663,0.6367136,9,OK
6456,-7.006862,0.41588408,9,OK
6458,1.749095,14.429524,8,OK
6466,1.907554,14.2374115,8,OK
6476,-7.3870683,0.43728492,9,OK
2479,15.542774,17.52869,0,ERROR
2488,16.848192,16.617258,1,ERROR
3096,-0.007158366,-1.1533751,3,ERROR
3616,-5.937108,-11.938123,-1,ERROR
3617,-3.9296985,3.880909,4,ERROR
4131,-3.6465747,3.942803,4,ERROR
4612,17.098696,16.63877,1,ERROR
6100,-2.9104807,3.8686585,-1,ERROR
6156,16.32116,18.495287,-1,ERROR
6157,16.42383,17.741323,1,ERROR
6158,17.211966,17.883713,1,ERROR
6159,16.502857,16.764324,1,ERROR
6160,17.592329,17.254065,1,ERROR
6161,17.193035,16.707514,1,ERROR
6162,17.409306,16.959702,1,ERROR
6163,17.41361,17.944088,1,ERROR
6164,17.523771,17.585604,1,ERROR
6165,17.096893,16.813194,1,ERROR
6215,0.9557691,14.438212,6,ERROR
6263,-6.810365,2.6284263,7,ERROR
6346,1.5370835,13.96382,-1,ERROR
